"seed","stage","variable","n_train","observed","missing_fraction","distinct","passes_screen"
202001,"outer","Q823L",1561,28,0.982062780269058,5,FALSE
202001,"outer","Q825L",1561,28,0.982062780269058,5,FALSE
202001,"outer","Q821L",1561,28,0.982062780269058,5,FALSE
202001,"outer","Q822L",1561,28,0.982062780269058,5,FALSE
202001,"outer","Q824L",1561,28,0.982062780269058,4,FALSE
202001,"outer","Q824M",1561,26,0.98334401024984,5,FALSE
202001,"outer","Q825M",1561,26,0.98334401024984,5,FALSE
202001,"outer","Q821M",1561,26,0.98334401024984,5,FALSE
202001,"outer","Q822M",1561,26,0.98334401024984,5,FALSE
202001,"outer","Q823M",1561,26,0.98334401024984,4,FALSE
202001,"outer","Q825N",1561,27,0.982703395259449,5,FALSE
202001,"outer","Q821N",1561,27,0.982703395259449,4,FALSE
202001,"outer","Q822N",1561,27,0.982703395259449,5,FALSE
202001,"outer","Q823N",1561,27,0.982703395259449,4,FALSE
202001,"outer","Q824N",1561,27,0.982703395259449,3,FALSE
202001,"outer","Q821",1561,131,0.916079436258808,5,FALSE
202001,"outer","Q822",1561,131,0.916079436258808,5,FALSE
202001,"outer","Q823",1561,131,0.916079436258808,5,FALSE
202001,"outer","Q824",1561,131,0.916079436258808,5,FALSE
202001,"outer","Q825",1561,0,1,0,FALSE
202001,"outer","Q826R1",1561,131,0.916079436258808,2,FALSE
202001,"outer","Q826R2",1561,131,0.916079436258808,2,FALSE
202001,"outer","Q826R3",1561,131,0.916079436258808,2,FALSE
202001,"outer","Q826R4",1561,131,0.916079436258808,2,FALSE
202001,"outer","Q826R5",1561,131,0.916079436258808,2,FALSE
202001,"outer","Q826R7",1561,131,0.916079436258808,2,FALSE
202001,"outer","Q826R6",1561,131,0.916079436258808,2,FALSE
202001,"outer","Q826A",1561,0,1,0,FALSE
202002,"inner","S1",1248,1248,0,2,TRUE
202002,"inner","S2_RACER1",1248,1248,0,2,TRUE
202002,"inner","S2_RACER2",1248,1248,0,1,FALSE
202002,"inner","S2_RACER3",1248,1248,0,2,TRUE
202002,"inner","S2_RACER4",1248,1248,0,1,FALSE
202002,"inner","S2_RACER5",1248,1248,0,1,FALSE
202002,"inner","S2_RACER6",1248,1248,0,1,FALSE
202002,"inner","S2_RACER7",1248,1248,0,1,FALSE
202002,"inner","S2_RACER8",1248,1248,0,1,FALSE
202002,"inner","S2_RACE_PRIME",1248,1248,0,3,TRUE
202002,"inner","S2_HISPANICR1",1248,0,1,0,FALSE
202002,"inner","S2_HISPANICR2",1248,0,1,0,FALSE
202002,"inner","S2_HISPANICR3",1248,0,1,0,FALSE
202002,"inner","S2_HISPANICR4",1248,0,1,0,FALSE
202002,"inner","S2_HISPANICR5",1248,0,1,0,FALSE
202002,"inner","S2_NATIVER1",1248,1248,0,2,TRUE
202002,"inner","S2_NATIVER2",1248,1248,0,2,TRUE
202002,"inner","S2_NATIVER3",1248,1248,0,2,TRUE
202002,"inner","S2_NATIVER4",1248,1248,0,2,TRUE
202002,"inner","S2_NATIVER5",1248,1248,0,2,TRUE
202002,"inner","S2_AFROLATR1",1248,1248,0,2,TRUE
202002,"inner","S2_AFROLATR2",1248,1248,0,2,TRUE
202002,"inner","S2_AFROLATR3",1248,1248,0,2,TRUE
202002,"inner","S2_AFROLATR4",1248,1248,0,2,TRUE
202002,"inner","S2_AFROLATR5",1248,1248,0,2,TRUE
202002,"inner","S3",1248,1248,0,6,TRUE
202002,"inner","S3B",1248,1248,0,4,TRUE
202002,"inner","S3C",1248,1248,0,3,TRUE
202002,"inner","S4",1248,1248,0,45,TRUE
202002,"inner","S5",1248,1248,0,69,TRUE
202002,"inner","S7",1248,1248,0,3,TRUE
202002,"inner","S8",1248,0,1,0,FALSE
202002,"inner","S8_PACIFIC",1248,0,1,0,FALSE
202002,"inner","S9",1248,43,0.965544871794872,11,FALSE
202002,"inner","S10",1248,1248,0,22,TRUE
202002,"inner","S10_MEX",1248,159,0.872596153846154,2,TRUE
202002,"inner","S11",1248,179,0.856570512820513,14,TRUE
202002,"inner","S12",1248,0,1,0,FALSE
202002,"inner","S2_M",1248,1248,0,2,TRUE
202002,"inner","S13",1248,1248,0,7,TRUE
202002,"inner","S14",1248,1248,0,5,TRUE
202002,"inner","Q58R1",1248,1247,0.000801282051282051,2,TRUE
202002,"inner","Q58R2",1248,1247,0.000801282051282051,2,TRUE
202002,"inner","Q58R3",1248,1247,0.000801282051282051,2,TRUE
202002,"inner","Q58R4",1248,1247,0.000801282051282051,2,TRUE
202002,"inner","Q58R5",1248,1247,0.000801282051282051,2,TRUE
202002,"inner","Q58R6",1248,1247,0.000801282051282051,2,TRUE
202002,"inner","Q58R7",1248,1247,0.000801282051282051,2,TRUE
202002,"inner","Q58R8",1248,1247,0.000801282051282051,2,TRUE
202002,"inner","Q58R9",1248,1247,0.000801282051282051,2,TRUE
202002,"inner","Q58R10",1248,1247,0.000801282051282051,2,TRUE
202002,"inner","Q58R11",1248,1247,0.000801282051282051,1,FALSE
202002,"inner","Q58R12",1248,1247,0.000801282051282051,2,TRUE
202002,"inner","Q58R13",1248,1247,0.000801282051282051,2,TRUE
202002,"inner","Q58R14",1248,1247,0.000801282051282051,2,TRUE
202002,"inner","Q58R15",1248,1247,0.000801282051282051,2,TRUE
202002,"inner","Q58R16",1248,1247,0.000801282051282051,2,TRUE
202002,"inner","Q58R17",1248,1247,0.000801282051282051,2,TRUE
202002,"inner","Q1R1",1248,1248,0,2,TRUE
202002,"inner","Q1R2",1248,1248,0,2,TRUE
202002,"inner","Q1R3",1248,1248,0,2,TRUE
202002,"inner","Q1R4",1248,1248,0,2,TRUE
202002,"inner","Q1R5",1248,1248,0,2,TRUE
202002,"inner","Q1R6",1248,1248,0,2,TRUE
202002,"inner","Q1R7",1248,1248,0,2,TRUE
202002,"inner","Q1R8",1248,1248,0,2,TRUE
202002,"inner","Q1R9",1248,1248,0,2,TRUE
202002,"inner","Q1R10",1248,1248,0,2,TRUE
202002,"inner","Q1R11",1248,1248,0,2,TRUE
202002,"inner","Q1R12",1248,1248,0,2,TRUE
202002,"inner","Q1R13",1248,1248,0,2,TRUE
202002,"inner","Q1R14",1248,1248,0,2,TRUE
202002,"inner","Q1R15",1248,1248,0,2,TRUE
202002,"inner","Q1R16",1248,1248,0,2,TRUE
202002,"inner","Q1R17",1248,1248,0,2,TRUE
202002,"inner","Q1R18",1248,1248,0,2,TRUE
202002,"inner","Q1R19",1248,1248,0,2,TRUE
202002,"inner","Q1R20",1248,1248,0,2,TRUE
202002,"inner","Q1R21",1248,1248,0,2,TRUE
202002,"inner","Q1R22",1248,1248,0,2,TRUE
202002,"inner","Q1R23",1248,1248,0,2,TRUE
202002,"inner","Q2R1",1248,1248,0,6,TRUE
202002,"inner","Q2R2",1248,1248,0,6,TRUE
202002,"inner","Q2R3",1248,1248,0,6,TRUE
202002,"inner","Q2R4",1248,1248,0,6,TRUE
202002,"inner","Q2R5",1248,1248,0,6,TRUE
202002,"inner","Q2R6",1248,1248,0,6,TRUE
202002,"inner","Q2R7",1248,1248,0,6,TRUE
202002,"inner","Q2R8",1248,1248,0,6,TRUE
202002,"inner","Q2R9",1248,1248,0,6,TRUE
202002,"inner","Q2R10",1248,1248,0,6,TRUE
202002,"inner","Q13",1248,1232,0.0128205128205128,4,TRUE
202002,"inner","Q15",1248,1248,0,3,TRUE
202002,"inner","Q16",1248,298,0.761217948717949,2,TRUE
202002,"inner","Q17",1248,298,0.761217948717949,2,TRUE
202002,"inner","Q18",1248,90,0.927884615384615,5,FALSE
202002,"inner","Q19",1248,90,0.927884615384615,4,FALSE
202002,"inner","Q20",1248,298,0.761217948717949,4,TRUE
202002,"inner","Q21",1248,1248,0,4,TRUE
202002,"inner","Q22",1248,922,0.261217948717949,4,TRUE
202002,"inner","Q23",1248,326,0.738782051282051,5,TRUE
202002,"inner","Q24",1248,264,0.788461538461538,4,TRUE
202002,"inner","Q25",1248,658,0.47275641025641,4,TRUE
202002,"inner","Q26",1248,300,0.759615384615385,4,TRUE
202002,"inner","Q27R1",1248,1248,0,2,TRUE
202002,"inner","Q27R2",1248,1248,0,2,TRUE
202002,"inner","Q27R3",1248,1248,0,2,TRUE
202002,"inner","Q27R4",1248,1248,0,2,TRUE
202002,"inner","Q27R5",1248,1248,0,2,TRUE
202002,"inner","Q27R6",1248,1248,0,2,TRUE
202002,"inner","Q27R7",1248,1248,0,2,TRUE
202002,"inner","Q27R8",1248,1248,0,2,TRUE
202002,"inner","Q27R9",1248,1248,0,2,TRUE
202002,"inner","Q27R10",1248,1248,0,2,TRUE
202002,"inner","Q27R11",1248,1248,0,2,TRUE
202002,"inner","Q27R12",1248,1248,0,2,TRUE
202002,"inner","Q27R13",1248,1248,0,2,TRUE
202002,"inner","Q27R14",1248,1248,0,2,TRUE
202002,"inner","Q27R15",1248,1248,0,2,TRUE
202002,"inner","Q27R16",1248,1248,0,2,TRUE
202002,"inner","Q27R17",1248,1248,0,2,TRUE
202002,"inner","Q27R18",1248,1248,0,2,TRUE
202002,"inner","Q27R19",1248,1248,0,2,TRUE
202002,"inner","Q28R1",1248,1248,0,2,TRUE
202002,"inner","Q28R2",1248,1248,0,2,TRUE
202002,"inner","Q28R3",1248,1248,0,2,TRUE
202002,"inner","Q28R4",1248,1248,0,2,TRUE
202002,"inner","Q28R5",1248,1248,0,2,TRUE
202002,"inner","Q28R6",1248,1248,0,2,TRUE
202002,"inner","Q28R7",1248,1248,0,2,TRUE
202002,"inner","Q28R8",1248,1248,0,2,TRUE
202002,"inner","Q28R9",1248,1248,0,2,TRUE
202002,"inner","Q28R10",1248,1248,0,2,TRUE
202002,"inner","Q28R11",1248,1248,0,2,TRUE
202002,"inner","Q28R12",1248,1248,0,2,TRUE
202002,"inner","Q28R13",1248,1248,0,2,TRUE
202002,"inner","Q28R14",1248,1248,0,2,TRUE
202002,"inner","Q28R15",1248,1248,0,2,TRUE
202002,"inner","Q28R16",1248,1248,0,2,TRUE
202002,"inner","Q28R17",1248,1248,0,2,TRUE
202002,"inner","Q28R18",1248,1248,0,2,TRUE
202002,"inner","Q28R19",1248,1248,0,2,TRUE
202002,"inner","Q29",1248,1248,0,4,TRUE
202002,"inner","Q30",1248,990,0.206730769230769,5,TRUE
202002,"inner","Q31",1248,258,0.793269230769231,5,TRUE
202002,"inner","Q32R1",1248,1222,0.0208333333333333,9,TRUE
202002,"inner","Q32R2",1248,1217,0.0248397435897436,9,TRUE
202002,"inner","Q32R3",1248,1156,0.0737179487179487,9,TRUE
202002,"inner","Q32R4",1248,1155,0.0745192307692308,9,TRUE
202002,"inner","Q32R5",1248,1217,0.0248397435897436,9,TRUE
202002,"inner","Q32R6",1248,1210,0.030448717948718,9,TRUE
202002,"inner","Q32R7",1248,1156,0.0737179487179487,9,TRUE
202002,"inner","Q32R8",1248,1188,0.0480769230769231,9,TRUE
202002,"inner","Q32R9",1248,1191,0.0456730769230769,9,TRUE
202002,"inner","Q33R1",1248,1248,0,4,TRUE
202002,"inner","Q33R2",1248,1248,0,4,TRUE
202002,"inner","Q33R3",1248,1248,0,4,TRUE
202002,"inner","Q33R4",1248,1248,0,4,TRUE
202002,"inner","Q33R5",1248,1248,0,4,TRUE
202002,"inner","Q38R1",1248,1248,0,2,TRUE
202002,"inner","Q38R2",1248,1248,0,2,TRUE
202002,"inner","Q38R3",1248,1248,0,2,TRUE
202002,"inner","Q38R4",1248,1248,0,2,TRUE
202002,"inner","Q39R1",1248,723,0.420673076923077,2,TRUE
202002,"inner","Q39R2",1248,723,0.420673076923077,2,TRUE
202002,"inner","Q39R3",1248,723,0.420673076923077,2,TRUE
202002,"inner","Q39R4",1248,723,0.420673076923077,2,TRUE
202002,"inner","Q39R5",1248,723,0.420673076923077,2,TRUE
202002,"inner","Q39R6",1248,723,0.420673076923077,2,TRUE
202002,"inner","Q39R7",1248,723,0.420673076923077,2,TRUE
202002,"inner","Q40",1248,1248,0,4,TRUE
202002,"inner","Q41R1",1248,150,0.879807692307692,2,TRUE
202002,"inner","Q41R2",1248,150,0.879807692307692,2,TRUE
202002,"inner","Q41R3",1248,150,0.879807692307692,2,TRUE
202002,"inner","Q41R4",1248,150,0.879807692307692,2,TRUE
202002,"inner","Q42",1248,1248,0,4,TRUE
202002,"inner","Q43",1248,1248,0,6,TRUE
202002,"inner","Q44",1248,1248,0,4,TRUE
202002,"inner","Q45",1248,1248,0,4,TRUE
202002,"inner","Q46",1248,1248,0,4,TRUE
202002,"inner","Q47",1248,1248,0,4,TRUE
202002,"inner","Q48",1248,418,0.665064102564103,5,TRUE
202002,"inner","Q49",1248,420,0.663461538461538,5,TRUE
202002,"inner","Q50",1248,410,0.671474358974359,5,TRUE
202002,"inner","Q51",1248,612,0.509615384615385,3,TRUE
202002,"inner","Q52",1248,636,0.490384615384615,3,TRUE
202002,"inner","Q53",1248,1248,0,2,TRUE
202002,"inner","Q54",1248,1248,0,3,TRUE
202002,"inner","Q55",1248,1248,0,3,TRUE
202002,"inner","Q56",1248,1248,0,3,TRUE
202002,"inner","Q57",1248,1248,0,4,TRUE
202002,"inner","Q59",1248,1248,0,6,TRUE
202002,"inner","Q60R1",1248,1215,0.0264423076923077,2,TRUE
202002,"inner","Q60R2",1248,1215,0.0264423076923077,2,TRUE
202002,"inner","Q60R3",1248,1215,0.0264423076923077,2,TRUE
202002,"inner","Q60R4",1248,1215,0.0264423076923077,2,TRUE
202002,"inner","Q60R5",1248,1215,0.0264423076923077,2,TRUE
202002,"inner","Q60R6",1248,1215,0.0264423076923077,2,TRUE
202002,"inner","Q61",1248,1248,0,14,TRUE
202002,"inner","Q62R1",1248,1248,0,4,TRUE
202002,"inner","Q62R2",1248,1248,0,4,TRUE
202002,"inner","Q62R3",1248,1248,0,4,TRUE
202002,"inner","Q62R4",1248,1248,0,4,TRUE
202002,"inner","Q62R5",1248,1248,0,4,TRUE
202002,"inner","NEWQ67",1248,1248,0,4,TRUE
202002,"inner","Q67",1248,1248,0,8,TRUE
202002,"inner","Q68",1248,1248,0,4,TRUE
202002,"inner","Q69",1248,1248,0,5,TRUE
202002,"inner","Q70R1",1248,1248,0,5,TRUE
202002,"inner","Q70R2",1248,1248,0,5,TRUE
202002,"inner","Q70R3",1248,1248,0,5,TRUE
202002,"inner","Q70R4",1248,1248,0,5,TRUE
202002,"inner","Q70R5",1248,1248,0,5,TRUE
202002,"inner","Q75",1248,1248,0,5,TRUE
202002,"inner","Q76R1",1248,1248,0,6,TRUE
202002,"inner","Q76R2",1248,1248,0,6,TRUE
202002,"inner","Q76R3",1248,1248,0,6,TRUE
202002,"inner","Q76R4",1248,1248,0,6,TRUE
202002,"inner","Q76R5",1248,1248,0,6,TRUE
202002,"inner","Q76R6",1248,1248,0,6,TRUE
202002,"inner","Q77R1",1248,1248,0,5,TRUE
202002,"inner","Q77R2",1248,1248,0,5,TRUE
202002,"inner","Q77R3",1248,1248,0,5,TRUE
202002,"inner","Q77R4",1248,1248,0,5,TRUE
202002,"inner","Q77R5",1248,1248,0,5,TRUE
202002,"inner","Q77R6",1248,1248,0,5,TRUE
202002,"inner","Q77R7",1248,1248,0,5,TRUE
202002,"inner","Q77R8",1248,1248,0,5,TRUE
202002,"inner","Q77R9",1248,1248,0,5,TRUE
202002,"inner","Q78",1248,1248,0,5,TRUE
202002,"inner","Q79",1248,80,0.935897435897436,2,FALSE
202002,"inner","Q84",1248,1248,0,5,TRUE
202002,"inner","Q85",1248,157,0.874198717948718,5,TRUE
202002,"inner","Q85B",1248,154,0.876602564102564,2,TRUE
202002,"inner","Q86",1248,1248,0,5,TRUE
202002,"inner","Q87",1248,164,0.868589743589744,2,TRUE
202002,"inner","Q88",1248,164,0.868589743589744,2,TRUE
202002,"inner","Q93",1248,1248,0,5,TRUE
202002,"inner","Q94",1248,91,0.927083333333333,2,FALSE
202002,"inner","Q95",1248,1248,0,5,TRUE
202002,"inner","Q96R1",1248,91,0.927083333333333,2,FALSE
202002,"inner","Q96R2",1248,91,0.927083333333333,2,FALSE
202002,"inner","Q96R3",1248,91,0.927083333333333,2,FALSE
202002,"inner","Q96R4",1248,91,0.927083333333333,2,FALSE
202002,"inner","Q96R5",1248,91,0.927083333333333,2,FALSE
202002,"inner","Q96R6",1248,91,0.927083333333333,2,FALSE
202002,"inner","Q96R7",1248,91,0.927083333333333,2,FALSE
202002,"inner","Q96R8",1248,91,0.927083333333333,2,FALSE
202002,"inner","Q96R9",1248,91,0.927083333333333,2,FALSE
202002,"inner","Q96R10",1248,91,0.927083333333333,2,FALSE
202002,"inner","Q96R11",1248,91,0.927083333333333,2,FALSE
202002,"inner","Q96R12",1248,91,0.927083333333333,2,FALSE
202002,"inner","Q96R13",1248,91,0.927083333333333,2,FALSE
202002,"inner","Q96R14",1248,91,0.927083333333333,2,FALSE
202002,"inner","Q97",1248,1248,0,3,TRUE
202002,"inner","Q98R1",1248,176,0.858974358974359,2,TRUE
202002,"inner","Q98R2",1248,176,0.858974358974359,2,TRUE
202002,"inner","Q98R3",1248,176,0.858974358974359,2,TRUE
202002,"inner","Q98R4",1248,176,0.858974358974359,2,TRUE
202002,"inner","Q98R5",1248,176,0.858974358974359,2,TRUE
202002,"inner","Q98R6",1248,176,0.858974358974359,2,TRUE
202002,"inner","Q98R7",1248,176,0.858974358974359,2,TRUE
202002,"inner","Q98R8",1248,176,0.858974358974359,2,TRUE
202002,"inner","Q98R9",1248,176,0.858974358974359,2,TRUE
202002,"inner","Q98R10",1248,176,0.858974358974359,2,TRUE
202002,"inner","Q98R11",1248,176,0.858974358974359,2,TRUE
202002,"inner","Q99R1",1248,1248,0,5,TRUE
202002,"inner","Q99R2",1248,1248,0,5,TRUE
202002,"inner","Q99R3",1248,1248,0,5,TRUE
202002,"inner","Q99R4",1248,1248,0,5,TRUE
202002,"inner","Q99R5",1248,1248,0,5,TRUE
202002,"inner","Q99R6",1248,1248,0,5,TRUE
202002,"inner","Q99R7",1248,1248,0,5,TRUE
202002,"inner","Q99R8",1248,1248,0,5,TRUE
202002,"inner","Q99R9",1248,1248,0,5,TRUE
202002,"inner","Q99R10",1248,1248,0,5,TRUE
202002,"inner","Q99R11",1248,1248,0,5,TRUE
202002,"inner","Q110R1",1248,1248,0,1,FALSE
202002,"inner","Q110R2",1248,1248,0,2,TRUE
202002,"inner","Q110R3",1248,1248,0,2,TRUE
202002,"inner","Q110R4",1248,1248,0,2,TRUE
202002,"inner","Q110R5",1248,1248,0,2,TRUE
202002,"inner","Q110R6",1248,1248,0,2,TRUE
202002,"inner","Q110R7",1248,1248,0,2,TRUE
202002,"inner","Q110R8",1248,1248,0,2,TRUE
202002,"inner","Q111R1",1248,1248,0,5,TRUE
202002,"inner","Q111R2",1248,1248,0,5,TRUE
202002,"inner","Q111R3",1248,1248,0,5,TRUE
202002,"inner","Q111R4",1248,1248,0,5,TRUE
202002,"inner","Q111R5",1248,1248,0,5,TRUE
202002,"inner","Q116R1",1248,428,0.657051282051282,3,TRUE
202002,"inner","Q116R2",1248,441,0.646634615384615,3,TRUE
202002,"inner","Q116R3",1248,193,0.845352564102564,3,TRUE
202002,"inner","Q116R4",1248,128,0.897435897435897,3,TRUE
202002,"inner","Q116R5",1248,123,0.901442307692308,3,FALSE
202002,"inner","Q116R6",1248,45,0.963942307692308,3,FALSE
202002,"inner","Q116R7",1248,146,0.88301282051282,3,TRUE
202002,"inner","Q116R8",1248,125,0.899839743589744,3,TRUE
202002,"inner","Q116R9",1248,100,0.919871794871795,3,FALSE
202002,"inner","Q116R10",1248,128,0.897435897435897,3,TRUE
202002,"inner","Q116R11",1248,62,0.950320512820513,3,FALSE
202002,"inner","Q116R12",1248,57,0.954326923076923,3,FALSE
202002,"inner","Q116R13",1248,31,0.975160256410256,3,FALSE
202002,"inner","Q116R14",1248,54,0.956730769230769,3,FALSE
202002,"inner","Q117R1",1248,1248,0,4,TRUE
202002,"inner","Q117R2",1248,1248,0,4,TRUE
202002,"inner","Q117R3",1248,1248,0,4,TRUE
202002,"inner","Q117R4",1248,1248,0,4,TRUE
202002,"inner","Q117R5",1248,1248,0,4,TRUE
202002,"inner","Q117R6",1248,1248,0,4,TRUE
202002,"inner","Q117R7",1248,1248,0,12,TRUE
202002,"inner","Q117R8",1248,1248,0,4,TRUE
202002,"inner","Q117R9",1248,1248,0,4,TRUE
202002,"inner","Q117R10",1248,1248,0,4,TRUE
202002,"inner","Q117R11",1248,1248,0,4,TRUE
202002,"inner","Q117R12",1248,1248,0,4,TRUE
202002,"inner","Q117R13",1248,1248,0,4,TRUE
202002,"inner","Q130",1248,1248,0,2,TRUE
202002,"inner","Q131R1",1248,1248,0,5,TRUE
202002,"inner","Q131R2",1248,676,0.458333333333333,5,TRUE
202002,"inner","Q131R3",1248,572,0.541666666666667,5,TRUE
202002,"inner","Q131R4",1248,676,0.458333333333333,5,TRUE
202002,"inner","Q131R5",1248,572,0.541666666666667,5,TRUE
202002,"inner","Q131R6",1248,676,0.458333333333333,5,TRUE
202002,"inner","Q131R7",1248,572,0.541666666666667,5,TRUE
202002,"inner","Q131R8",1248,676,0.458333333333333,5,TRUE
202002,"inner","Q131R9",1248,572,0.541666666666667,5,TRUE
202002,"inner","Q131R10",1248,676,0.458333333333333,5,TRUE
202002,"inner","Q131R11",1248,572,0.541666666666667,5,TRUE
202002,"inner","Q131R12",1248,676,0.458333333333333,5,TRUE
202002,"inner","Q131R13",1248,572,0.541666666666667,5,TRUE
202002,"inner","Q144",1248,1248,0,4,TRUE
202002,"inner","Q145",1248,1248,0,5,TRUE
202002,"inner","Q146",1248,1248,0,5,TRUE
202002,"inner","Q147",1248,1248,0,5,TRUE
202002,"inner","Q148",1248,1248,0,5,TRUE
202002,"inner","Q149",1248,1248,0,5,TRUE
202002,"inner","Q150",1248,1248,0,5,TRUE
202002,"inner","Q151",1248,1248,0,5,TRUE
202002,"inner","Q152",1248,1248,0,5,TRUE
202002,"inner","Q153",1248,1248,0,5,TRUE
202002,"inner","Q154R1",1248,1248,0,5,TRUE
202002,"inner","Q154R2",1248,1248,0,5,TRUE
202002,"inner","Q154R3",1248,1248,0,5,TRUE
202002,"inner","Q154R4",1248,1248,0,13,TRUE
202002,"inner","Q154R5",1248,1248,0,15,TRUE
202002,"inner","Q159R1",1248,1248,0,14,TRUE
202002,"inner","Q159R2",1248,1248,0,15,TRUE
202002,"inner","Q159R3",1248,1248,0,15,TRUE
202002,"inner","Q162R1",1248,1248,0,7,TRUE
202002,"inner","Q162R2",1248,1248,0,7,TRUE
202002,"inner","Q162R3",1248,1248,0,7,TRUE
202002,"inner","Q162R4",1248,1248,0,7,TRUE
202002,"inner","Q162R5",1248,1248,0,7,TRUE
202002,"inner","Q162R6",1248,1248,0,7,TRUE
202002,"inner","Q162R7",1248,1248,0,7,TRUE
202002,"inner","Q162R8",1248,1248,0,7,TRUE
202002,"inner","Q170",1248,1248,0,2,TRUE
202002,"inner","Q171R1",1248,518,0.584935897435897,2,TRUE
202002,"inner","Q171R2",1248,518,0.584935897435897,2,TRUE
202002,"inner","Q171R3",1248,518,0.584935897435897,2,TRUE
202002,"inner","Q171R4",1248,518,0.584935897435897,2,TRUE
202002,"inner","Q171R5",1248,518,0.584935897435897,2,TRUE
202002,"inner","Q171R6",1248,518,0.584935897435897,2,TRUE
202002,"inner","Q171R7",1248,518,0.584935897435897,2,TRUE
202002,"inner","Q171R8",1248,518,0.584935897435897,2,TRUE
202002,"inner","Q171R9",1248,518,0.584935897435897,2,TRUE
202002,"inner","Q172R1",1248,518,0.584935897435897,2,TRUE
202002,"inner","Q172R2",1248,518,0.584935897435897,2,TRUE
202002,"inner","Q172R3",1248,518,0.584935897435897,2,TRUE
202002,"inner","Q175R1",1248,730,0.415064102564103,2,TRUE
202002,"inner","Q175R2",1248,730,0.415064102564103,2,TRUE
202002,"inner","Q175R3",1248,730,0.415064102564103,2,TRUE
202002,"inner","Q178R1",1248,1248,0,4,TRUE
202002,"inner","Q178R2",1248,1248,0,4,TRUE
202002,"inner","Q178R3",1248,1248,0,4,TRUE
202002,"inner","Q178R4",1248,1248,0,4,TRUE
202002,"inner","Q182",1248,1248,0,3,TRUE
202002,"inner","Q183",1248,1248,0,4,TRUE
202002,"inner","Q184R1",1248,1248,0,5,TRUE
202002,"inner","Q184R2",1248,1248,0,5,TRUE
202002,"inner","Q184R3",1248,1248,0,5,TRUE
202002,"inner","Q187R1",1248,1248,0,5,TRUE
202002,"inner","Q187R2",1248,1248,0,5,TRUE
202002,"inner","Q187R3",1248,1248,0,5,TRUE
202002,"inner","Q187R4",1248,1248,0,5,TRUE
202002,"inner","Q187R5",1248,1248,0,5,TRUE
202002,"inner","Q192",1248,1248,0,2,TRUE
202002,"inner","Q193",1248,637,0.489583333333333,5,TRUE
202002,"inner","Q194",1248,611,0.510416666666667,5,TRUE
202002,"inner","Q195A1R1",1248,230,0.815705128205128,3,TRUE
202002,"inner","Q195A1R2",1248,600,0.519230769230769,3,TRUE
202002,"inner","Q195A1R3",1248,565,0.547275641025641,3,TRUE
202002,"inner","Q195A1R4",1248,489,0.608173076923077,3,TRUE
202002,"inner","Q195A2R1",1248,201,0.838942307692308,5,TRUE
202002,"inner","Q195A2R2",1248,280,0.775641025641026,5,TRUE
202002,"inner","Q195A2R3",1248,225,0.819711538461538,5,TRUE
202002,"inner","Q195A2R4",1248,214,0.828525641025641,5,TRUE
202002,"inner","Q195A2R5",1248,196,0.842948717948718,5,TRUE
202002,"inner","Q195A2R6",1248,418,0.665064102564103,5,TRUE
202002,"inner","Q195A2R7",1248,361,0.71073717948718,5,TRUE
202002,"inner","Q195A2R8",1248,325,0.739583333333333,5,TRUE
202002,"inner","Q195A2R9",1248,369,0.704326923076923,5,TRUE
202002,"inner","Q195A2R10",1248,371,0.702724358974359,5,TRUE
202002,"inner","Q195B1R1",1248,181,0.854967948717949,3,TRUE
202002,"inner","Q195B1R2",1248,598,0.520833333333333,3,TRUE
202002,"inner","Q195B1R3",1248,588,0.528846153846154,3,TRUE
202002,"inner","Q195B1R4",1248,493,0.604967948717949,3,TRUE
202002,"inner","Q195B2R1",1248,156,0.875,5,TRUE
202002,"inner","Q195B2R2",1248,270,0.783653846153846,5,TRUE
202002,"inner","Q195B2R3",1248,200,0.83974358974359,5,TRUE
202002,"inner","Q195B2R4",1248,198,0.841346153846154,5,TRUE
202002,"inner","Q195B2R5",1248,196,0.842948717948718,5,TRUE
202002,"inner","Q195B2R6",1248,454,0.636217948717949,5,TRUE
202002,"inner","Q195B2R7",1248,399,0.680288461538462,5,TRUE
202002,"inner","Q195B2R8",1248,384,0.692307692307692,5,TRUE
202002,"inner","Q195B2R9",1248,422,0.661858974358974,5,TRUE
202002,"inner","Q195B2R10",1248,421,0.662660256410256,5,TRUE
202002,"inner","Q196",1248,1248,0,11,TRUE
202002,"inner","Q197A1",1248,628,0.496794871794872,4,TRUE
202002,"inner","Q197A2",1248,628,0.496794871794872,10,TRUE
202002,"inner","Q197B1",1248,620,0.503205128205128,4,TRUE
202002,"inner","Q197B2",1248,620,0.503205128205128,10,TRUE
202002,"inner","Q198",1248,1248,0,11,TRUE
202002,"inner","Q199",1248,417,0.665865384615385,2,TRUE
202002,"inner","Q200",1248,390,0.6875,2,TRUE
202002,"inner","Q201",1248,441,0.646634615384615,2,TRUE
202002,"inner","Q202R1",1248,1248,0,2,TRUE
202002,"inner","Q202R2",1248,1248,0,2,TRUE
202002,"inner","Q202R3",1248,1248,0,2,TRUE
202002,"inner","Q203",1248,1248,0,5,TRUE
